Date,FY,Period,Entity,Department,Category,Account,CostType,DataType,Amount,Currency
2026-02-28,FY25,2026-02,UK,Finance,Professional Services,5xxx,Direct,Actual,3012.12,GBP
2026-02-28,FY25,2026-02,UK,HR,Professional Services,5xxx,Direct,Budget,1900.8,GBP
2026-02-28,FY25,2026-02,UK,HR,Professional Services,5xxx,Direct,Actual,1882.58,GBP
2026-02-28,FY25,2026-02,UK,Sales,Payroll,5xxx,Indirect,Budget,62092.8,GBP
2026-02-28,FY25,2026-02,UK,Sales,Payroll,5xxx,Indirect,Actual,63851.78,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Payroll,5xxx,Indirect,Budget,8870.4,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Payroll,5xxx,Indirect,Actual,9121.68,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Payroll,5xxx,Indirect,Budget,26611.2,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Payroll,5xxx,Indirect,Actual,27365.05,GBP
2026-02-28,FY25,2026-02,UK,Product,Payroll,5xxx,Indirect,Budget,17740.8,GBP
2026-02-28,FY25,2026-02,UK,Product,Payroll,5xxx,Indirect,Actual,18243.37,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Payroll,5xxx,Indirect,Budget,26611.2,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Payroll,5xxx,Indirect,Actual,27365.05,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Payroll,5xxx,Indirect,Budget,12418.56,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Payroll,5xxx,Indirect,Actual,12770.36,GBP
2026-02-28,FY25,2026-02,UK,Finance,Payroll,5xxx,Indirect,Budget,14192.64,GBP
2026-02-28,FY25,2026-02,UK,Finance,Payroll,5xxx,Indirect,Actual,14594.69,GBP
2026-02-28,FY25,2026-02,UK,HR,Payroll,5xxx,Indirect,Budget,8870.4,GBP
2026-02-28,FY25,2026-02,UK,HR,Payroll,5xxx,Indirect,Actual,9121.68,GBP
2026-02-28,FY25,2026-02,UK,Sales,Travel,5xxx,Indirect,Budget,2217.6,GBP
2026-02-28,FY25,2026-02,UK,Sales,Travel,5xxx,Indirect,Actual,2280.83,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Travel,5xxx,Indirect,Budget,316.8,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Travel,5xxx,Indirect,Actual,325.83,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Travel,5xxx,Indirect,Budget,950.4,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Travel,5xxx,Indirect,Actual,977.5,GBP
2026-02-28,FY25,2026-02,UK,Product,Travel,5xxx,Indirect,Budget,633.6,GBP
2026-02-28,FY25,2026-02,UK,Product,Travel,5xxx,Indirect,Actual,651.67,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Travel,5xxx,Indirect,Budget,950.4,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Travel,5xxx,Indirect,Actual,977.5,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Travel,5xxx,Indirect,Budget,443.52,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Travel,5xxx,Indirect,Actual,456.17,GBP
2026-02-28,FY25,2026-02,UK,Finance,Travel,5xxx,Indirect,Budget,506.88,GBP
2026-02-28,FY25,2026-02,UK,Finance,Travel,5xxx,Indirect,Actual,521.33,GBP
2026-02-28,FY25,2026-02,UK,HR,Travel,5xxx,Indirect,Budget,316.8,GBP
2026-02-28,FY25,2026-02,UK,HR,Travel,5xxx,Indirect,Actual,325.83,GBP
2026-02-28,FY25,2026-02,UK,Sales,Warehousing and Distribution,5xxx,Direct,Budget,2217.6,GBP
2026-02-28,FY25,2026-02,UK,Sales,Warehousing and Distribution,5xxx,Direct,Actual,2249.03,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Budget,316.8,GBP
2026-02-28,FY25,2026-02,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Actual,321.29,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Budget,950.4,GBP
2026-02-28,FY25,2026-02,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Actual,963.87,GBP
2026-02-28,FY25,2026-02,UK,Product,Warehousing and Distribution,5xxx,Direct,Budget,633.6,GBP
2026-02-28,FY25,2026-02,UK,Product,Warehousing and Distribution,5xxx,Direct,Actual,642.58,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Budget,950.4,GBP
2026-02-28,FY25,2026-02,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Actual,963.87,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Warehousing and Distribution,5xxx,Direct,Budget,443.52,GBP
2026-02-28,FY25,2026-02,UK,IT Ops,Warehousing and Distribution,5xxx,Direct,Actual,449.81,GBP
2026-02-28,FY25,2026-02,UK,Finance,Warehousing and Distribution,5xxx,Direct,Budget,506.88,GBP
2026-02-28,FY25,2026-02,UK,Finance,Warehousing and Distribution,5xxx,Direct,Actual,514.07,GBP
2026-02-28,FY25,2026-02,UK,HR,Warehousing and Distribution,5xxx,Direct,Budget,316.8,GBP
2026-02-28,FY25,2026-02,UK,HR,Warehousing and Distribution,5xxx,Direct,Actual,321.29,GBP
2026-03-31,FY25,2026-03,UK,Sales,Cost of Sales,5xxx,Direct,Budget,58665.6,GBP
2026-03-31,FY25,2026-03,UK,Sales,Cost of Sales,5xxx,Direct,Actual,59051.16,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Cost of Sales,5xxx,Direct,Budget,8380.8,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Cost of Sales,5xxx,Direct,Actual,8435.88,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Cost of Sales,5xxx,Direct,Budget,25142.4,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Cost of Sales,5xxx,Direct,Actual,25307.64,GBP
2026-03-31,FY25,2026-03,UK,Product,Cost of Sales,5xxx,Direct,Budget,16761.6,GBP
2026-03-31,FY25,2026-03,UK,Product,Cost of Sales,5xxx,Direct,Actual,16871.76,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Cost of Sales,5xxx,Direct,Budget,25142.4,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Cost of Sales,5xxx,Direct,Actual,25307.64,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Cost of Sales,5xxx,Direct,Budget,11733.12,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Cost of Sales,5xxx,Direct,Actual,11810.23,GBP
2026-03-31,FY25,2026-03,UK,Finance,Cost of Sales,5xxx,Direct,Budget,13409.28,GBP
2026-03-31,FY25,2026-03,UK,Finance,Cost of Sales,5xxx,Direct,Actual,13497.41,GBP
2026-03-31,FY25,2026-03,UK,HR,Cost of Sales,5xxx,Direct,Budget,8380.8,GBP
2026-03-31,FY25,2026-03,UK,HR,Cost of Sales,5xxx,Direct,Actual,8435.88,GBP
2026-03-31,FY25,2026-03,UK,Sales,Marketing,5xxx,Indirect,Budget,39110.4,GBP
2026-03-31,FY25,2026-03,UK,Sales,Marketing,5xxx,Indirect,Actual,38130.12,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Marketing,5xxx,Indirect,Budget,5587.2,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Marketing,5xxx,Indirect,Actual,5447.16,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Marketing,5xxx,Indirect,Budget,16761.6,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Marketing,5xxx,Indirect,Actual,16341.48,GBP
2026-03-31,FY25,2026-03,UK,Product,Marketing,5xxx,Indirect,Budget,11174.4,GBP
2026-03-31,FY25,2026-03,UK,Product,Marketing,5xxx,Indirect,Actual,10894.32,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Marketing,5xxx,Indirect,Budget,16761.6,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Marketing,5xxx,Indirect,Actual,16341.48,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Marketing,5xxx,Indirect,Budget,7822.08,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Marketing,5xxx,Indirect,Actual,7626.02,GBP
2026-03-31,FY25,2026-03,UK,Finance,Marketing,5xxx,Indirect,Budget,8939.52,GBP
2026-03-31,FY25,2026-03,UK,Finance,Marketing,5xxx,Indirect,Actual,8715.46,GBP
2026-03-31,FY25,2026-03,UK,HR,Marketing,5xxx,Indirect,Budget,5587.2,GBP
2026-03-31,FY25,2026-03,UK,HR,Marketing,5xxx,Indirect,Actual,5447.16,GBP
2026-03-31,FY25,2026-03,UK,Sales,IT Services,5xxx,Indirect,Budget,13036.8,GBP
2026-03-31,FY25,2026-03,UK,Sales,IT Services,5xxx,Indirect,Actual,12771.86,GBP
2026-03-31,FY25,2026-03,UK,Marketing,IT Services,5xxx,Indirect,Budget,1862.4,GBP
2026-03-31,FY25,2026-03,UK,Marketing,IT Services,5xxx,Indirect,Actual,1824.55,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,IT Services,5xxx,Indirect,Budget,5587.2,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,IT Services,5xxx,Indirect,Actual,5473.65,GBP
2026-03-31,FY25,2026-03,UK,Product,IT Services,5xxx,Indirect,Budget,3724.8,GBP
2026-03-31,FY25,2026-03,UK,Product,IT Services,5xxx,Indirect,Actual,3649.1,GBP
2026-03-31,FY25,2026-03,UK,Engineering,IT Services,5xxx,Indirect,Budget,5587.2,GBP
2026-03-31,FY25,2026-03,UK,Engineering,IT Services,5xxx,Indirect,Actual,5473.65,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,IT Services,5xxx,Indirect,Budget,2607.36,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,IT Services,5xxx,Indirect,Actual,2554.37,GBP
2026-03-31,FY25,2026-03,UK,Finance,IT Services,5xxx,Indirect,Budget,2979.84,GBP
2026-03-31,FY25,2026-03,UK,Finance,IT Services,5xxx,Indirect,Actual,2919.28,GBP
2026-03-31,FY25,2026-03,UK,HR,IT Services,5xxx,Indirect,Budget,1862.4,GBP
2026-03-31,FY25,2026-03,UK,HR,IT Services,5xxx,Indirect,Actual,1824.55,GBP
2026-03-31,FY25,2026-03,UK,Sales,Professional Services,5xxx,Direct,Budget,13036.8,GBP
2026-03-31,FY25,2026-03,UK,Sales,Professional Services,5xxx,Direct,Actual,13100.35,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Professional Services,5xxx,Direct,Budget,1862.4,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Professional Services,5xxx,Direct,Actual,1871.48,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Professional Services,5xxx,Direct,Budget,5587.2,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Professional Services,5xxx,Direct,Actual,5614.44,GBP
2026-03-31,FY25,2026-03,UK,Product,Professional Services,5xxx,Direct,Budget,3724.8,GBP
2026-03-31,FY25,2026-03,UK,Product,Professional Services,5xxx,Direct,Actual,3742.96,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Professional Services,5xxx,Direct,Budget,5587.2,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Professional Services,5xxx,Direct,Actual,5614.44,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Professional Services,5xxx,Direct,Budget,2607.36,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Professional Services,5xxx,Direct,Actual,2620.07,GBP
2026-03-31,FY25,2026-03,UK,Finance,Professional Services,5xxx,Direct,Budget,2979.84,GBP
2026-03-31,FY25,2026-03,UK,Finance,Professional Services,5xxx,Direct,Actual,2994.37,GBP
2026-03-31,FY25,2026-03,UK,HR,Professional Services,5xxx,Direct,Budget,1862.4,GBP
2026-03-31,FY25,2026-03,UK,HR,Professional Services,5xxx,Direct,Actual,1871.48,GBP
2026-03-31,FY25,2026-03,UK,Sales,Payroll,5xxx,Indirect,Budget,60838.4,GBP
2026-03-31,FY25,2026-03,UK,Sales,Payroll,5xxx,Indirect,Actual,60440.66,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Payroll,5xxx,Indirect,Budget,8691.2,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Payroll,5xxx,Indirect,Actual,8634.38,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Payroll,5xxx,Indirect,Budget,26073.6,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Payroll,5xxx,Indirect,Actual,25903.14,GBP
2026-03-31,FY25,2026-03,UK,Product,Payroll,5xxx,Indirect,Budget,17382.4,GBP
2026-03-31,FY25,2026-03,UK,Product,Payroll,5xxx,Indirect,Actual,17268.76,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Payroll,5xxx,Indirect,Budget,26073.6,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Payroll,5xxx,Indirect,Actual,25903.14,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Payroll,5xxx,Indirect,Budget,12167.68,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Payroll,5xxx,Indirect,Actual,12088.13,GBP
2026-03-31,FY25,2026-03,UK,Finance,Payroll,5xxx,Indirect,Budget,13905.92,GBP
2026-03-31,FY25,2026-03,UK,Finance,Payroll,5xxx,Indirect,Actual,13815.01,GBP
2026-03-31,FY25,2026-03,UK,HR,Payroll,5xxx,Indirect,Budget,8691.2,GBP
2026-03-31,FY25,2026-03,UK,HR,Payroll,5xxx,Indirect,Actual,8634.38,GBP
2026-03-31,FY25,2026-03,UK,Sales,Travel,5xxx,Indirect,Budget,2172.8,GBP
2026-03-31,FY25,2026-03,UK,Sales,Travel,5xxx,Indirect,Actual,2130.45,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Travel,5xxx,Indirect,Budget,310.4,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Travel,5xxx,Indirect,Actual,304.35,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Travel,5xxx,Indirect,Budget,931.2,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Travel,5xxx,Indirect,Actual,913.05,GBP
2026-03-31,FY25,2026-03,UK,Product,Travel,5xxx,Indirect,Budget,620.8,GBP
2026-03-31,FY25,2026-03,UK,Product,Travel,5xxx,Indirect,Actual,608.7,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Travel,5xxx,Indirect,Budget,931.2,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Travel,5xxx,Indirect,Actual,913.05,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Travel,5xxx,Indirect,Budget,434.56,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Travel,5xxx,Indirect,Actual,426.09,GBP
2026-03-31,FY25,2026-03,UK,Finance,Travel,5xxx,Indirect,Budget,496.64,GBP
2026-03-31,FY25,2026-03,UK,Finance,Travel,5xxx,Indirect,Actual,486.96,GBP
2026-03-31,FY25,2026-03,UK,HR,Travel,5xxx,Indirect,Budget,310.4,GBP
2026-03-31,FY25,2026-03,UK,HR,Travel,5xxx,Indirect,Actual,304.35,GBP
2026-03-31,FY25,2026-03,UK,Sales,Warehousing and Distribution,5xxx,Direct,Budget,2172.8,GBP
2026-03-31,FY25,2026-03,UK,Sales,Warehousing and Distribution,5xxx,Direct,Actual,2155.79,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Budget,310.4,GBP
2026-03-31,FY25,2026-03,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Actual,307.97,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Budget,931.2,GBP
2026-03-31,FY25,2026-03,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Actual,923.91,GBP
2026-03-31,FY25,2026-03,UK,Product,Warehousing and Distribution,5xxx,Direct,Budget,620.8,GBP
2026-03-31,FY25,2026-03,UK,Product,Warehousing and Distribution,5xxx,Direct,Actual,615.94,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Budget,931.2,GBP
2026-03-31,FY25,2026-03,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Actual,923.91,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Warehousing and Distribution,5xxx,Direct,Budget,434.56,GBP
2026-03-31,FY25,2026-03,UK,IT Ops,Warehousing and Distribution,5xxx,Direct,Actual,431.16,GBP
2026-03-31,FY25,2026-03,UK,Finance,Warehousing and Distribution,5xxx,Direct,Budget,496.64,GBP
2026-03-31,FY25,2026-03,UK,Finance,Warehousing and Distribution,5xxx,Direct,Actual,492.75,GBP
2026-03-31,FY25,2026-03,UK,HR,Warehousing and Distribution,5xxx,Direct,Budget,310.4,GBP
2026-03-31,FY25,2026-03,UK,HR,Warehousing and Distribution,5xxx,Direct,Actual,307.97,GBP
2026-04-30,FY25,2026-04,UK,Sales,Cost of Sales,5xxx,Direct,Budget,57456.0,GBP
2026-04-30,FY25,2026-04,UK,Sales,Cost of Sales,5xxx,Direct,Actual,57914.05,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Cost of Sales,5xxx,Direct,Budget,8208.0,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Cost of Sales,5xxx,Direct,Actual,8273.44,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Cost of Sales,5xxx,Direct,Budget,24624.0,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Cost of Sales,5xxx,Direct,Actual,24820.31,GBP
2026-04-30,FY25,2026-04,UK,Product,Cost of Sales,5xxx,Direct,Budget,16416.0,GBP
2026-04-30,FY25,2026-04,UK,Product,Cost of Sales,5xxx,Direct,Actual,16546.87,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Cost of Sales,5xxx,Direct,Budget,24624.0,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Cost of Sales,5xxx,Direct,Actual,24820.31,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Cost of Sales,5xxx,Direct,Budget,11491.2,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Cost of Sales,5xxx,Direct,Actual,11582.81,GBP
2026-04-30,FY25,2026-04,UK,Finance,Cost of Sales,5xxx,Direct,Budget,13132.8,GBP
2026-04-30,FY25,2026-04,UK,Finance,Cost of Sales,5xxx,Direct,Actual,13237.5,GBP
2026-04-30,FY25,2026-04,UK,HR,Cost of Sales,5xxx,Direct,Budget,8208.0,GBP
2026-04-30,FY25,2026-04,UK,HR,Cost of Sales,5xxx,Direct,Actual,8273.44,GBP
2026-04-30,FY25,2026-04,UK,Sales,Marketing,5xxx,Indirect,Budget,38304.0,GBP
2026-04-30,FY25,2026-04,UK,Sales,Marketing,5xxx,Indirect,Actual,39008.31,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Marketing,5xxx,Indirect,Budget,5472.0,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Marketing,5xxx,Indirect,Actual,5572.62,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Marketing,5xxx,Indirect,Budget,16416.0,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Marketing,5xxx,Indirect,Actual,16717.85,GBP
2026-04-30,FY25,2026-04,UK,Product,Marketing,5xxx,Indirect,Budget,10944.0,GBP
2026-04-30,FY25,2026-04,UK,Product,Marketing,5xxx,Indirect,Actual,11145.23,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Marketing,5xxx,Indirect,Budget,16416.0,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Marketing,5xxx,Indirect,Actual,16717.85,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Marketing,5xxx,Indirect,Budget,7660.8,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Marketing,5xxx,Indirect,Actual,7801.66,GBP
2026-04-30,FY25,2026-04,UK,Finance,Marketing,5xxx,Indirect,Budget,8755.2,GBP
2026-04-30,FY25,2026-04,UK,Finance,Marketing,5xxx,Indirect,Actual,8916.18,GBP
2026-04-30,FY25,2026-04,UK,HR,Marketing,5xxx,Indirect,Budget,5472.0,GBP
2026-04-30,FY25,2026-04,UK,HR,Marketing,5xxx,Indirect,Actual,5572.62,GBP
2026-04-30,FY25,2026-04,UK,Sales,IT Services,5xxx,Indirect,Budget,12768.0,GBP
2026-04-30,FY25,2026-04,UK,Sales,IT Services,5xxx,Indirect,Actual,12712.56,GBP
2026-04-30,FY25,2026-04,UK,Marketing,IT Services,5xxx,Indirect,Budget,1824.0,GBP
2026-04-30,FY25,2026-04,UK,Marketing,IT Services,5xxx,Indirect,Actual,1816.08,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,IT Services,5xxx,Indirect,Budget,5472.0,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,IT Services,5xxx,Indirect,Actual,5448.24,GBP
2026-04-30,FY25,2026-04,UK,Product,IT Services,5xxx,Indirect,Budget,3648.0,GBP
2026-04-30,FY25,2026-04,UK,Product,IT Services,5xxx,Indirect,Actual,3632.16,GBP
2026-04-30,FY25,2026-04,UK,Engineering,IT Services,5xxx,Indirect,Budget,5472.0,GBP
2026-04-30,FY25,2026-04,UK,Engineering,IT Services,5xxx,Indirect,Actual,5448.24,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,IT Services,5xxx,Indirect,Budget,2553.6,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,IT Services,5xxx,Indirect,Actual,2542.51,GBP
2026-04-30,FY25,2026-04,UK,Finance,IT Services,5xxx,Indirect,Budget,2918.4,GBP
2026-04-30,FY25,2026-04,UK,Finance,IT Services,5xxx,Indirect,Actual,2905.73,GBP
2026-04-30,FY25,2026-04,UK,HR,IT Services,5xxx,Indirect,Budget,1824.0,GBP
2026-04-30,FY25,2026-04,UK,HR,IT Services,5xxx,Indirect,Actual,1816.08,GBP
2026-04-30,FY25,2026-04,UK,Sales,Professional Services,5xxx,Direct,Budget,12768.0,GBP
2026-04-30,FY25,2026-04,UK,Sales,Professional Services,5xxx,Direct,Actual,12985.9,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Professional Services,5xxx,Direct,Budget,1824.0,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Professional Services,5xxx,Direct,Actual,1855.13,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Professional Services,5xxx,Direct,Budget,5472.0,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Professional Services,5xxx,Direct,Actual,5565.39,GBP
2026-04-30,FY25,2026-04,UK,Product,Professional Services,5xxx,Direct,Budget,3648.0,GBP
2026-04-30,FY25,2026-04,UK,Product,Professional Services,5xxx,Direct,Actual,3710.26,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Professional Services,5xxx,Direct,Budget,5472.0,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Professional Services,5xxx,Direct,Actual,5565.39,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Professional Services,5xxx,Direct,Budget,2553.6,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Professional Services,5xxx,Direct,Actual,2597.18,GBP
2026-04-30,FY25,2026-04,UK,Finance,Professional Services,5xxx,Direct,Budget,2918.4,GBP
2026-04-30,FY25,2026-04,UK,Finance,Professional Services,5xxx,Direct,Actual,2968.21,GBP
2026-04-30,FY25,2026-04,UK,HR,Professional Services,5xxx,Direct,Budget,1824.0,GBP
2026-04-30,FY25,2026-04,UK,HR,Professional Services,5xxx,Direct,Actual,1855.13,GBP
2026-04-30,FY25,2026-04,UK,Sales,Payroll,5xxx,Indirect,Budget,59584.0,GBP
2026-04-30,FY25,2026-04,UK,Sales,Payroll,5xxx,Indirect,Actual,58281.07,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Payroll,5xxx,Indirect,Budget,8512.0,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Payroll,5xxx,Indirect,Actual,8325.87,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Payroll,5xxx,Indirect,Budget,25536.0,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Payroll,5xxx,Indirect,Actual,24977.6,GBP
2026-04-30,FY25,2026-04,UK,Product,Payroll,5xxx,Indirect,Budget,17024.0,GBP
2026-04-30,FY25,2026-04,UK,Product,Payroll,5xxx,Indirect,Actual,16651.73,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Payroll,5xxx,Indirect,Budget,25536.0,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Payroll,5xxx,Indirect,Actual,24977.6,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Payroll,5xxx,Indirect,Budget,11916.8,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Payroll,5xxx,Indirect,Actual,11656.21,GBP
2026-04-30,FY25,2026-04,UK,Finance,Payroll,5xxx,Indirect,Budget,13619.2,GBP
2026-04-30,FY25,2026-04,UK,Finance,Payroll,5xxx,Indirect,Actual,13321.39,GBP
2026-04-30,FY25,2026-04,UK,HR,Payroll,5xxx,Indirect,Budget,8512.0,GBP
2026-04-30,FY25,2026-04,UK,HR,Payroll,5xxx,Indirect,Actual,8325.87,GBP
2026-04-30,FY25,2026-04,UK,Sales,Travel,5xxx,Indirect,Budget,2128.0,GBP
2026-04-30,FY25,2026-04,UK,Sales,Travel,5xxx,Indirect,Actual,2119.38,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Travel,5xxx,Indirect,Budget,304.0,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Travel,5xxx,Indirect,Actual,302.77,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Travel,5xxx,Indirect,Budget,912.0,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Travel,5xxx,Indirect,Actual,908.3,GBP
2026-04-30,FY25,2026-04,UK,Product,Travel,5xxx,Indirect,Budget,608.0,GBP
2026-04-30,FY25,2026-04,UK,Product,Travel,5xxx,Indirect,Actual,605.54,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Travel,5xxx,Indirect,Budget,912.0,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Travel,5xxx,Indirect,Actual,908.3,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Travel,5xxx,Indirect,Budget,425.6,GBP
2026-04-30,FY25,2026-04,UK,IT Ops,Travel,5xxx,Indirect,Actual,423.88,GBP
2026-04-30,FY25,2026-04,UK,Finance,Travel,5xxx,Indirect,Budget,486.4,GBP
2026-04-30,FY25,2026-04,UK,Finance,Travel,5xxx,Indirect,Actual,484.43,GBP
2026-04-30,FY25,2026-04,UK,HR,Travel,5xxx,Indirect,Budget,304.0,GBP
2026-04-30,FY25,2026-04,UK,HR,Travel,5xxx,Indirect,Actual,302.77,GBP
2026-04-30,FY25,2026-04,UK,Sales,Warehousing and Distribution,5xxx,Direct,Budget,2128.0,GBP
2026-04-30,FY25,2026-04,UK,Sales,Warehousing and Distribution,5xxx,Direct,Actual,2154.9,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Budget,304.0,GBP
2026-04-30,FY25,2026-04,UK,Marketing,Warehousing and Distribution,5xxx,Direct,Actual,307.84,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Budget,912.0,GBP
2026-04-30,FY25,2026-04,UK,Customer Success,Warehousing and Distribution,5xxx,Direct,Actual,923.53,GBP
2026-04-30,FY25,2026-04,UK,Product,Warehousing and Distribution,5xxx,Direct,Budget,608.0,GBP
2026-04-30,FY25,2026-04,UK,Product,Warehousing and Distribution,5xxx,Direct,Actual,615.69,GBP
2026-04-30,FY25,2026-04,UK,Engineering,Warehousing and Distribution,5xxx,Direct,Budget,912.0,GBP
